BI0CE2,BI12E3,BI41E1,BI41E2,BI41E3,BI72E3,BI76E3,BI99E1,BI99E3,VC07E1,VC07E2,VC07E3,num_overtargets,total_traffic,cell_throughput,user_throughput,nextim_file,output_file,reward
8,4,2,6,6,5,10,7,2,8,3,6,3.0,98.71262000000002,12.793171452935738,4.758122214955849,Nextim_1206.txt,Nextim_1206.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,6,7,2,8,3,3,3.0,98.74220000000003,12.747662355432762,4.769662116624741,Nextim_1261.txt,Nextim_1261.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,6,10,7,2,5,3,6,3.0,98.69557000000002,12.73958611199916,4.7328552369941175,Nextim_1266.txt,Nextim_1266.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,7,6,7,2,8,3,6,3.0,98.73639,12.738674195036172,4.770286738400958,Nextim_1263.txt,Nextim_1263.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,8,4,3,3.0,98.73477,12.727997259921475,4.769305756738069,Nextim_145.txt,Nextim_145.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,5,10,5,2,8,3,6,3.0,98.71261999999999,12.706702169656714,4.675792192243499,Nextim_1210.txt,Nextim_1210.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,6,2,8,6,6,3.0,98.65932000000002,12.730113236106138,4.719533111609984,Nextim_1259.txt,Nextim_1259.txt_throughput_21-22_fer.data,-1.0
6,4,3,5,6,5,10,5,2,6,7,4,3.0,98.72151,12.58637468834672,4.679539068026504,Nextim_41.txt,Nextim_41.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,7,4,4,3.0,98.74430000000001,12.52257513896198,4.668297596840472,Nextim_15.txt,Nextim_15.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,7,2,8,3,2,3.0,98.71965000000002,12.75988291352812,4.765221394472985,Nextim_1216.txt,Nextim_1216.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,2,9,10,7,2,8,3,6,3.0,98.60418,12.665651959311822,4.806375192391997,Nextim_1225.txt,Nextim_1225.txt_throughput_21-22_fer.data,-1.0
8,2,2,5,6,5,10,7,2,8,3,3,3.0,98.71964999999999,12.774585265004276,4.759145986073945,Nextim_1243.txt,Nextim_1243.txt_throughput_21-22_fer.data,-1.0
6,4,3,7,4,7,8,5,2,6,5,4,3.0,98.74430000000001,12.517270306652353,4.682434034399711,Nextim_131.txt,Nextim_131.txt_throughput_21-22_fer.data,-1.0
8,2,2,6,5,5,10,7,2,8,3,6,3.0,98.71262000000002,12.81887589978809,4.7492089357744645,Nextim_1256.txt,Nextim_1256.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,9,8,5,2,6,5,4,3.0,98.65802000000001,12.422508703709168,4.748141677793738,Nextim_121.txt,Nextim_121.txt_throughput_21-22_fer.data,-1.0
8,2,2,5,6,5,10,5,2,8,3,6,3.0,98.71262000000002,12.708351621017327,4.675212446411808,Nextim_1165.txt,Nextim_1165.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,5,5,10,7,2,8,3,3,3.0,98.71965,12.778379374874463,4.7559383046649515,Nextim_1160.txt,Nextim_1160.txt_throughput_21-22_fer.data,-1.0
8,2,3,4,6,5,10,7,2,6,3,6,3.0,98.71292000000001,12.771317186788535,4.733384365259099,Nextim_1147.txt,Nextim_1147.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,9,5,2,8,3,6,3.0,98.72576000000002,12.702105915478157,4.677940784494839,Nextim_1169.txt,Nextim_1169.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,5,10,7,2,8,3,3,3.0,98.71965,12.771480226216942,4.741517308784378,Nextim_1159.txt,Nextim_1159.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,5,10,7,2,8,3,2,3.0,98.72175000000003,12.749793238347173,4.785834197502435,Nextim_1143.txt,Nextim_1143.txt_throughput_21-22_fer.data,-1.0
8,5,2,4,4,5,10,7,2,8,3,6,3.0,98.70262000000001,12.765505491626667,4.760480338083818,Nextim_1218.txt,Nextim_1218.txt_throughput_21-22_fer.data,-1.0
8,2,3,4,6,5,10,7,2,8,3,5,3.0,98.71683000000004,12.798170663101331,4.754843488032376,Nextim_1252.txt,Nextim_1252.txt_throughput_21-22_fer.data,-1.0
6,4,1,6,4,7,8,5,2,6,5,4,3.0,98.74430000000002,12.504295133997605,4.671356940199155,Nextim_129.txt,Nextim_129.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,2,5,10,7,2,5,3,6,3.0,98.71316,12.740459444995764,4.6825831793596056,Nextim_1226.txt,Nextim_1226.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,5,5,10,7,3,8,3,6,3.0,98.41808000000002,12.801399405423703,4.7812151042792665,Nextim_1251.txt,Nextim_1251.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,7,10,7,2,8,3,6,3.0,98.69167999999999,12.759954685762033,4.753380396802237,Nextim_1255.txt,Nextim_1255.txt_throughput_21-22_fer.data,-1.0
4,6,1,6,4,9,8,5,3,6,5,4,3.0,98.38467,12.342861211895295,4.824206722176787,Nextim_47.txt,Nextim_47.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,5,9,7,2,8,3,6,3.0,98.72786,12.789183888588694,4.776378901911098,Nextim_1207.txt,Nextim_1207.txt_throughput_21-22_fer.data,-1.0
8,3,3,4,6,5,10,7,2,8,3,6,3.0,98.71238,12.806534909770518,4.756645176976112,Nextim_1213.txt,Nextim_1213.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,8,10,7,2,8,3,2,3.0,98.64944999999999,12.670258827417006,4.845324313267137,Nextim_1230.txt,Nextim_1230.txt_throughput_21-22_fer.data,-1.0
5,2,2,4,6,5,6,7,2,8,3,6,3.0,98.73849,12.771601426235623,4.775333708798677,Nextim_1209.txt,Nextim_1209.txt_throughput_21-22_fer.data,-1.0
7,5,3,6,3,7,10,5,2,6,5,2,3.0,98.68823,12.496387283435537,4.710558303657108,Nextim_43.txt,Nextim_43.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,5,10,7,2,6,3,6,3.0,98.71316,12.77028072149884,4.713455849077147,Nextim_1244.txt,Nextim_1244.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,7,8,7,2,8,3,6,3.0,98.73517000000004,12.748117387457006,4.778105785397894,Nextim_1221.txt,Nextim_1221.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,6,8,10,7,2,8,3,6,3.0,98.54447000000003,12.731922308291521,4.8560567537110995,Nextim_1239.txt,Nextim_1239.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,2,7,8,5,2,6,5,4,3.0,98.74430000000002,12.500107297332603,4.658651318314919,Nextim_130.txt,Nextim_130.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,6,9,10,7,2,8,3,6,3.0,98.60418000000001,12.660173520645069,4.848323386123919,Nextim_1245.txt,Nextim_1245.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,5,10,7,2,5,3,6,3.0,98.71526,12.739455420805234,4.741955041581328,Nextim_1231.txt,Nextim_1231.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,6,5,10,3,2,8,3,6,3.0,98.71262,12.687667265607962,4.698611610983947,Nextim_1085.txt,Nextim_1085.txt_throughput_21-22_fer.data,-1.0
5,4,3,6,5,5,9,7,2,8,4,3,3.0,98.73477,12.700948782953892,4.771425309152915,Nextim_174.txt,Nextim_174.txt_throughput_21-22_fer.data,-1.0
6,5,3,6,4,7,6,5,2,6,5,4,3.0,98.7363,12.482568987592284,4.68994045714865,Nextim_19.txt,Nextim_19.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,6,9,7,2,8,4,3,3.0,98.72918000000001,12.704200408005441,4.7870779633922576,Nextim_152.txt,Nextim_152.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,8,9,7,2,8,4,3,3.0,98.67992,12.624295801566417,4.857919253844594,Nextim_157.txt,Nextim_157.txt_throughput_21-22_fer.data,-1.0
5,2,2,6,2,9,6,3,3,4,5,4,3.0,98.40893,12.428886897755614,4.7694052862028045,Nextim_89.txt,Nextim_89.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,4,3,3.0,98.73477000000001,12.728777791294457,4.775849879901107,Nextim_182.txt,Nextim_182.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,6,5,9,7,2,8,4,6,3.0,98.72774000000001,12.772458054365272,4.768281955388006,Nextim_183.txt,Nextim_183.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,5,4,3,3.0,98.73477000000003,12.684845489014833,4.752397243483348,Nextim_166.txt,Nextim_166.txt_throughput_21-22_fer.data,-1.0
8,2,3,8,6,5,10,7,2,8,3,5,3.0,98.58226,12.821419509260732,4.783971187380677,Nextim_1370.txt,Nextim_1370.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,8,8,5,2,6,5,4,3.0,98.69504000000002,12.456429171063645,4.734152060046238,Nextim_138.txt,Nextim_138.txt_throughput_21-22_fer.data,-1.0
7,4,2,6,2,7,10,5,2,6,4,4,3.0,98.69871,12.540280533552501,4.641057089317493,Nextim_45.txt,Nextim_45.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,6,6,4,3.0,98.74430000000002,12.508684694861095,4.683620438908683,Nextim_132.txt,Nextim_132.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,6,8,9,7,2,8,3,6,3.0,98.3875,12.714316565501337,4.88521723932466,Nextim_1272.txt,Nextim_1272.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,6,5,10,7,2,8,3,4,3.0,98.71965000000002,12.762795005774388,4.757211960814347,Nextim_1237.txt,Nextim_1237.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,6,4,3,3.0,98.73477000000003,12.695180383419139,4.745533581812573,Nextim_177.txt,Nextim_177.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,6,8,10,7,2,8,7,6,3.0,98.27595000000001,12.64488722294255,4.900554872216232,Nextim_1308.txt,Nextim_1308.txt_throughput_21-22_fer.data,-1.0
5,3,3,6,6,8,7,4,2,6,6,3,3.0,98.69504,12.48737567155246,4.777025697160238,Nextim_78.txt,Nextim_78.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,4,2,8,4,3,3.0,98.73477000000001,12.633618499069415,4.7025799772624834,Nextim_180.txt,Nextim_180.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,8,4,5,3.0,98.73218999999999,12.75479922076639,4.761774750028073,Nextim_165.txt,Nextim_165.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,3,8,4,3,3.0,98.47366,12.703602000949552,4.807036813688425,Nextim_154.txt,Nextim_154.txt_throughput_21-22_fer.data,-1.0
7,4,3,6,4,7,8,7,2,6,7,4,3.0,98.65962,12.5533231201367,4.751831199581295,Nextim_28.txt,Nextim_28.txt_throughput_21-22_fer.data,-1.0
8,2,4,8,6,9,10,7,2,8,4,6,3.0,98.32029000000003,12.680315818113836,4.893247173941594,Nextim_1368.txt,Nextim_1368.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,6,8,5,2,6,5,2,3.0,98.74430000000002,12.517891582278112,4.692113769882287,Nextim_11.txt,Nextim_11.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,3,7,8,5,2,6,5,4,3.0,98.7443,12.50276400764399,4.668372799319669,Nextim_127.txt,Nextim_127.txt_throughput_21-22_fer.data,-1.0
8,4,4,8,6,8,10,7,2,8,3,6,3.0,98.35802000000002,12.700319698164476,4.885351821074285,Nextim_1364.txt,Nextim_1364.txt_throughput_21-22_fer.data,-1.0
8,5,3,6,2,8,8,7,3,8,3,4,3.0,98.41286000000001,12.574508241973088,4.878367835567631,Nextim_73.txt,Nextim_73.txt_throughput_21-22_fer.data,-1.0
5,2,3,7,5,5,9,7,2,8,4,3,3.0,98.63682,12.739035589136401,4.780761285307967,Nextim_151.txt,Nextim_151.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,6,8,9,3,2,8,3,2,3.0,98.67992000000001,12.501022169511891,4.805621479963891,Nextim_68.txt,Nextim_68.txt_throughput_21-22_fer.data,-1.0
6,6,1,7,5,7,8,4,2,6,5,4,3.0,98.7333,12.483043509969477,4.731966290574487,Nextim_46.txt,Nextim_46.txt_throughput_21-22_fer.data,-1.0
8,5,4,8,6,9,10,7,2,8,3,6,3.0,98.30878000000001,12.648194166718573,4.920501821439027,Nextim_1303.txt,Nextim_1303.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,5,7,7,2,8,3,6,3.0,98.73761000000002,12.77200440233245,4.7921819977403,Nextim_1215.txt,Nextim_1215.txt_throughput_21-22_fer.data,-1.0
7,4,3,6,4,7,8,5,2,6,5,4,3.0,98.74220000000001,12.514826436923629,4.677184990604454,Nextim_125.txt,Nextim_125.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,8,7,7,2,8,3,6,3.0,98.68625,12.69319348806001,4.834182687938391,Nextim_1234.txt,Nextim_1234.txt_throughput_21-22_fer.data,-1.0
8,4,2,4,3,5,10,7,2,8,3,6,3.0,98.71262,12.778166396016335,4.728383385560512,Nextim_1224.txt,Nextim_1224.txt_throughput_21-22_fer.data,-1.0
5,2,2,4,6,5,10,7,2,8,3,3,3.0,98.72175000000003,12.76264201689974,4.775871268052428,Nextim_1236.txt,Nextim_1236.txt_throughput_21-22_fer.data,-1.0
8,2,2,6,6,5,10,7,2,4,3,6,3.0,98.71316,12.765357718015602,4.74403197949565,Nextim_1248.txt,Nextim_1248.txt_throughput_21-22_fer.data,-1.0
8,4,1,6,5,8,10,5,3,4,5,5,3.0,98.35136000000003,12.482127762741298,4.785966804629099,Nextim_79.txt,Nextim_79.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,7,10,7,2,4,3,6,3.0,98.69222000000002,12.693394264718517,4.737556982454997,Nextim_1227.txt,Nextim_1227.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,9,7,2,6,3,6,3.0,98.7263,12.768934539838218,4.735860089594346,Nextim_1214.txt,Nextim_1214.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,5,10,7,2,8,3,5,3.0,98.71707,12.796409946866,4.733577977925402,Nextim_1258.txt,Nextim_1258.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,7,10,7,2,8,6,6,3.0,98.60910000000001,12.719649615258897,4.787140049083297,Nextim_1233.txt,Nextim_1233.txt_throughput_21-22_fer.data,-1.0
6,2,3,6,4,7,8,5,2,7,5,4,3.0,98.74430000000002,12.550628526000498,4.689107003133362,Nextim_12.txt,Nextim_12.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,7,2,3.0,98.63707000000001,12.691801291450401,4.78594740764064,Nextim_1265.txt,Nextim_1265.txt_throughput_21-22_fer.data,-1.0
6,4,3,5,4,7,7,7,2,6,5,4,3.0,98.68269000000001,12.585322448343913,4.731489153199232,Nextim_29.txt,Nextim_29.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,9,7,2,8,4,4,3.0,98.73477000000001,12.738118747104066,4.762263294477863,Nextim_161.txt,Nextim_161.txt_throughput_21-22_fer.data,-1.0
6,4,2,6,4,7,8,5,2,6,5,4,3.0,98.74430000000002,12.516482976738908,4.675091690160816,Nextim_124.txt,Nextim_124.txt_throughput_21-22_fer.data,-1.0
5,6,1,6,6,7,6,5,2,6,5,5,3.0,98.73226,12.46392273390808,4.728438715216156,Nextim_58.txt,Nextim_58.txt_throughput_21-22_fer.data,-1.0
6,6,3,8,5,8,8,7,2,4,3,4,3.0,98.68304,12.538001037611895,4.862763242080763,Nextim_65.txt,Nextim_65.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,6,5,6,3.0,98.73781000000001,12.538222490371783,4.676871252999441,Nextim_123.txt,Nextim_123.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,5,8,5,3,6,5,4,3.0,98.48374,12.540667711644943,4.698924736766719,Nextim_14.txt,Nextim_14.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,9,9,7,2,8,4,3,3.0,98.64229,12.590497097607056,4.870321381058895,Nextim_172.txt,Nextim_172.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,8,5,2,8,6,4,3.0,98.7443,12.538844633388209,4.710763454298238,Nextim_18.txt,Nextim_18.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,9,10,7,2,8,7,6,3.0,98.5216,12.60781925511435,4.864362025166463,Nextim_1180.txt,Nextim_1180.txt_throughput_21-22_fer.data,-1.0
8,2,3,4,2,5,10,7,2,8,3,6,3.0,98.71238000000001,12.792649367343785,4.714078878742669,Nextim_1195.txt,Nextim_1195.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,8,7,2,8,4,3,3.0,98.74430000000001,12.71629408466804,4.773428948125411,Nextim_164.txt,Nextim_164.txt_throughput_21-22_fer.data,-1.0
5,6,3,6,5,5,9,7,2,8,4,3,3.0,98.72127,12.649110957583172,4.812602781490802,Nextim_149.txt,Nextim_149.txt_throughput_21-22_fer.data,-1.0
8,2,3,6,5,5,9,7,2,8,4,3,3.0,98.73267,12.744761299145935,4.756038262554408,Nextim_150.txt,Nextim_150.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,9,7,7,2,8,3,6,3.0,98.64923,12.65861362724832,4.84747220966817,Nextim_1084.txt,Nextim_1084.txt_throughput_21-22_fer.data,-1.0
8,2,2,6,6,9,10,7,2,8,3,6,3.0,98.60418,12.685273682157193,4.854747477914801,Nextim_1103.txt,Nextim_1103.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,3,2,8,4,6,3.0,98.71261999999999,12.726004071656867,4.703969624763796,Nextim_1100.txt,Nextim_1100.txt_throughput_21-22_fer.data,-1.0
8,6,2,4,6,5,10,7,3,8,3,6,3.0,98.40333,12.722001493196204,4.834489715663788,Nextim_1097.txt,Nextim_1097.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,7,5,2,6,5,4,3.0,98.74430000000001,12.502634835631019,4.67346185276349,Nextim_134.txt,Nextim_134.txt_throughput_21-22_fer.data,-1.0
5,2,1,6,5,5,9,7,2,8,4,3,3.0,98.73489000000002,12.724648294652017,4.769293250500727,Nextim_146.txt,Nextim_146.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,5,10,7,2,8,3,3,3.0,98.71965000000003,12.774529228908145,4.762738200215781,Nextim_1117.txt,Nextim_1117.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,6,5,10,7,2,8,3,3,3.0,98.6217,12.791345539086272,4.774821804984529,Nextim_1139.txt,Nextim_1139.txt_throughput_21-22_fer.data,-1.0
5,2,3,8,2,5,9,7,2,8,4,6,3.0,98.59316999999999,12.77965481212229,4.760400396280385,Nextim_237.txt,Nextim_237.txt_throughput_21-22_fer.data,-1.0
8,2,3,4,6,5,10,7,2,8,3,3,3.0,98.71941000000002,12.770758850584349,4.762507638327805,Nextim_1089.txt,Nextim_1089.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,7,10,7,2,8,3,3,3.0,98.69871000000002,12.727868014579514,4.78281693426683,Nextim_1121.txt,Nextim_1121.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,5,5,10,7,2,7,3,6,3.0,98.71316,12.798670603843172,4.74234900533401,Nextim_1193.txt,Nextim_1193.txt_throughput_21-22_fer.data,-1.0
4,2,2,4,6,5,10,5,2,8,3,6,3.0,98.71472,12.689328524514883,4.675091735664881,Nextim_1105.txt,Nextim_1105.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,5,10,7,2,8,6,6,3.0,98.63004,12.765042773241062,4.76636001595813,Nextim_1071.txt,Nextim_1071.txt_throughput_21-22_fer.data,-1.0
5,3,3,6,5,5,9,7,2,8,4,3,3.0,98.73477000000003,12.721536963999558,4.771649408322541,Nextim_168.txt,Nextim_168.txt_throughput_21-22_fer.data,-1.0
8,3,2,4,6,5,10,4,2,8,3,6,3.0,98.71262,12.700575511098664,4.689381459786915,Nextim_1107.txt,Nextim_1107.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,3,5,8,7,2,8,3,6,3.0,98.73517000000001,12.782432206747332,4.730560281623373,Nextim_1082.txt,Nextim_1082.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,8,10,5,2,8,3,6,3.0,98.64241999999999,12.611484718680792,4.755995418230753,Nextim_1101.txt,Nextim_1101.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,5,10,6,2,8,3,6,3.0,98.71261999999999,12.753841505710383,4.69161704217382,Nextim_1078.txt,Nextim_1078.txt_throughput_21-22_fer.data,-1.0
8,6,2,4,6,5,10,7,2,8,3,2,3.0,98.70665000000002,12.690553737064686,4.8072390261779505,Nextim_1120.txt,Nextim_1120.txt_throughput_21-22_fer.data,-1.0
6,2,2,4,6,5,10,3,2,8,3,6,3.0,98.71472,12.703782176287483,4.698362818447023,Nextim_1076.txt,Nextim_1076.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,3,5,6,7,2,8,3,6,3.0,98.73639000000001,12.773171835714844,4.733013823171756,Nextim_1157.txt,Nextim_1157.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,6,5,10,3,2,8,3,6,3.0,98.61467000000002,12.730360684609385,4.715906525077516,Nextim_1172.txt,Nextim_1172.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,8,7,2,7,3,6,3.0,98.73571000000001,12.777798368310856,4.753852271078346,Nextim_1113.txt,Nextim_1113.txt_throughput_21-22_fer.data,-1.0
8,3,2,5,6,5,10,7,2,8,3,6,3.0,98.71262,12.809764484163415,4.754333433786073,Nextim_1072.txt,Nextim_1072.txt_throughput_21-22_fer.data,-1.0
8,6,2,4,3,5,10,7,2,8,3,6,3.0,98.69962000000002,12.7254654368444,4.7687250046413565,Nextim_1108.txt,Nextim_1108.txt_throughput_21-22_fer.data,-1.0
5,4,2,4,2,9,8,5,2,5,5,4,3.0,98.65802000000004,12.390866876479805,4.7052882740978745,Nextim_51.txt,Nextim_51.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,7,2,8,7,6,3.0,98.63004000000001,12.7324440799706,4.772533146089798,Nextim_1119.txt,Nextim_1119.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,7,9,5,2,6,5,4,3.0,98.72917999999999,12.51863145881786,4.672817222415605,Nextim_143.txt,Nextim_143.txt_throughput_21-22_fer.data,-1.0
6,4,3,8,5,7,6,5,2,6,5,3,3.0,98.74430000000002,12.521359975288673,4.696077284410848,Nextim_36.txt,Nextim_36.txt_throughput_21-22_fer.data,-1.0
7,2,3,6,5,5,9,7,2,8,4,3,3.0,98.73267,12.738853564293521,4.756025204278745,Nextim_171.txt,Nextim_171.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,6,6,6,3.0,98.63058,12.732351667387723,4.74827021548972,Nextim_1091.txt,Nextim_1091.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,6,3,8,3,6,3.0,98.41808000000002,12.74496944592975,4.746635741678748,Nextim_1132.txt,Nextim_1132.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,2,5,8,7,2,8,3,6,3.0,98.73517000000001,12.777896194368655,4.720422811934958,Nextim_1083.txt,Nextim_1083.txt_throughput_21-22_fer.data,-1.0
5,2,3,6,5,5,6,7,2,8,4,3,3.0,98.7443,12.707444034309594,4.773313909988522,Nextim_153.txt,Nextim_153.txt_throughput_21-22_fer.data,-1.0
8,5,2,6,3,9,10,7,3,7,3,5,3.0,98.29429999999999,12.576585883934843,4.868569860427436,Nextim_105.txt,Nextim_105.txt_throughput_21-22_fer.data,-1.0
8,2,2,7,4,5,10,7,2,8,3,6,3.0,98.61467000000002,12.823712599124526,4.747180233191099,Nextim_1070.txt,Nextim_1070.txt_throughput_21-22_fer.data,-1.0
6,4,3,6,4,6,10,6,2,6,5,4,3.0,98.67135000000002,12.597575369764062,4.687908123380744,Nextim_25.txt,Nextim_25.txt_throughput_21-22_fer.data,-1.0
7,2,2,4,6,5,10,7,2,8,3,5,3.0,98.71707000000002,12.801555148719878,4.755822050438507,Nextim_1137.txt,Nextim_1137.txt_throughput_21-22_fer.data,-1.0
6,6,2,8,2,7,8,6,2,6,3,2,3.0,98.7328,12.522996511135922,4.744514373924266,Nextim_63.txt,Nextim_63.txt_throughput_21-22_fer.data,-1.0
6,3,1,6,4,7,10,6,2,6,5,5,3.0,98.66656,12.601311021794778,4.692137193202431,Nextim_42.txt,Nextim_42.txt_throughput_21-22_fer.data,-1.0
5,2,2,4,6,5,10,7,2,8,5,6,3.0,98.65311,12.778993884119268,4.77359249053454,Nextim_1111.txt,Nextim_1111.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,4,5,10,7,2,5,3,6,3.0,98.71316000000002,12.751134098991304,4.7000515954491515,Nextim_1095.txt,Nextim_1095.txt_throughput_21-22_fer.data,-1.0
4,2,1,4,2,5,9,7,3,5,7,3,3.0,98.39187,12.571988116952674,4.747704179802928,Nextim_117.txt,Nextim_117.txt_throughput_21-22_fer.data,-1.0
8,2,1,4,6,5,10,3,2,8,3,6,3.0,98.71261999999999,12.705543323666804,4.698524285319481,Nextim_1130.txt,Nextim_1130.txt_throughput_21-22_fer.data,-1.0
6,2,2,4,3,5,10,7,2,8,3,6,3.0,98.71472000000001,12.79421841643891,4.733440743883462,Nextim_1141.txt,Nextim_1141.txt_throughput_21-22_fer.data,-1.0
8,5,3,4,6,5,10,7,2,8,3,6,3.0,98.70188000000002,12.767242254613798,4.781031658916057,Nextim_1090.txt,Nextim_1090.txt_throughput_21-22_fer.data,-1.0
6,3,3,6,5,7,8,5,2,6,5,4,3.0,98.74430000000001,12.535203253705706,4.694310032596621,Nextim_16.txt,Nextim_16.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,5,5,10,7,2,5,3,6,3.0,98.71316,12.75860902593033,4.714797856522836,Nextim_1124.txt,Nextim_1124.txt_throughput_21-22_fer.data,-1.0
5,2,2,4,2,5,10,7,2,8,3,6,3.0,98.71472,12.783594216011362,4.729333508590101,Nextim_1080.txt,Nextim_1080.txt_throughput_21-22_fer.data,-1.0
8,5,2,4,5,5,10,7,2,8,3,6,3.0,98.70262,12.773030014448922,4.775277287590442,Nextim_1154.txt,Nextim_1154.txt_throughput_21-22_fer.data,-1.0
8,2,3,4,5,5,10,7,2,8,3,6,3.0,98.71238,12.811065888677778,4.747049640495575,Nextim_1168.txt,Nextim_1168.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,3,5,10,7,2,8,7,6,3.0,98.63004000000002,12.726793507228685,4.744690006022457,Nextim_1205.txt,Nextim_1205.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,4,2,8,4,6,3.0,98.71261999999999,12.717277990697983,4.695530904728966,Nextim_1174.txt,Nextim_1174.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,5,3,8,3,6,3.0,98.41807999999999,12.694587473266697,4.710688643034367,Nextim_1203.txt,Nextim_1203.txt_throughput_21-22_fer.data,-1.0
7,4,3,6,4,7,8,5,2,4,5,4,3.0,98.7422,12.493566576921483,4.678658563771489,Nextim_17.txt,Nextim_17.txt_throughput_21-22_fer.data,-1.0
8,2,2,4,6,5,10,7,2,8,4,3,3.0,98.71965,12.766773951481214,4.761459326994058,Nextim_1201.txt,Nextim_1201.txt_throughput_21-22_fer.data,-1.0
